1127539,1874581
1045137,1091540
25524,25612
337533,856299
2368994,2467029
2667843,2667873
129949,466319
156031,366301
169936,256114
996120,1314770
1093940,1370923
1029048,1405512
1476449,2845201
1083620,1828242
2524023,2524044
1028419,1624976
1144265,1463498
86588,338484
276392,615463
2002239,2667045
556941,556949
1688901,1910801
1767324,2448451
775120,2624266
1063400,2203212
15039,28662
1326284,2883565
115391,132689
524856,983606
354159,1137188
42552,1165665
108158,142223
97364,2699905
559503,2017499
1065800,1367306
102979,968802
953915,2701101
1375644,2661428
80248,147175
1651834,1711113
30274,2862931
161562,600060
377695,2029721
1640765,2846161
170762,2454444
1128504,1323293
709639,825619
1595809,1818419
76461,222980
1202456,1389047
1200420,1204274
1000198,2091106
1187015,1223393
792560,1980190
1432974,2486111
215939,886687
166015,760126
2386686,2795230
998445,1032705
1059709,1796896
605446,2903123
110466,679526
354191,1002249
846575,1897914
1535118,1797783
456031,1141829
254840,268250
1297294,2959567
778048,1623420
237475,828376
43404,1136502
32852,96428
1430494,1873920
354350,2488506
537103,2044101
43077,1257236
1398106,1705098
844356,2278829
570977,753748
430261,2190730
1216697,1735859
13929,22952
183605,187986
1092771,1750979
995832,1024326
1082822,2625434
406775,2247612
1699558,2427804
1422141,1668494
1147433,1322560
291897,851660
1895965,2989897
1197286,1981979
2367934,3012635
356227,473779
1336060,1371367
1022083,1287254
209485,851522
894414,894471
2370304,2620951
1009794,1616151
1272344,2994364
640982,2836107
230599,238829
1929233,1940204
2322503,2937649
1107980,1138612
42463,1403217
1405195,1800463
1118600,1624611
1268204,2607393
1255274,1317300
348471,836417
1987346,2866597
1871589,3011784
1305777,1566727
1743145,2615661
335711,3043062
1042293,1301039
93453,344949
1110317,1458952
1628219,1665115
348681,2544090
497624,2459062
360180,1640860
1417805,2114513
328626,564570
1484090,1695068
987606,1021800
1744243,3004434
255120,491013
1152982,1361657
192023,517493
1064526,1123154
1219886,1220241
1015060,1062351
476387,1227336
1015690,1165662
1017270,1138746
1359658,1873601
1009332,1012404
734752,734915
1264032,2765065
342345,401423
360055,1360783
1303976,2070866
1039518,1399003
644993,2204347
987843,1311652
174763,404848
1360570,1402449
912267,2620297
2721339,2875483
12439,183460
2391816,2663033
1056066,1259765
333864,860435
1337230,2094797
55843,2089042
1387003,1610319
1188389,1423564
395843,908381
1150052,1166156
119398,217482
689065,2006550
1067449,1415843
858827,2311230
143884,2952421
1819331,3011878
1078751,1287676
1143577,2847695
2343571,2343695
384152,2445057
1262263,1384388
162354,488667
1109617,1323197
1156072,1768113
2000601,2535421
515936,2332023
46100,206223
1224937,1225096
77675,795090
44052,1876421
879592,1815265
2038569,2477574
875421,2692337
1021952,1056678
472321,1187064
592313,934456
2649329,2875005
1069904,1111261
735343,735399
1274201,1430731
48744,259583
1018538,1071915
1221482,1273922
1857454,2547010
1077609,1118775
547145,2950951
515881,515882
868200,971441
457685,1051279
43588,1031079
493699,2384954
998868,1185871
370805,1901584
1610202,2082926
190399,370963
2749131,3056073
144734,145801
459924,1392658
1616608,1701503
989653,2297705
327582,397553
988118,999392
1105023,1131193
109159,511593
1000798,1566153
1125247,2972964
997700,1094687
759669,2573410
166369,1076269
2228332,2228433
1014485,1075598
1009593,1664003
221683,449235
46913,122604
1368677,2368709
1049390,1624556
1014624,2596975
147811,217760
1042249,1400058
1488077,1663330
686639,698627
579316,2753454
1140648,1215095
346905,729774
220509,444469
1015250,1016413
203865,2991196
2069426,2696876
635708,843324
125198,564769
42519,1010591
1002795,1429435
879642,1632355
382015,392992
2006312,2561639
832610,2056833
8501,144330
1291040,1391282
322632,620684
216961,2179464
67681,776661
673116,2271035
130444,259142
74213,678896
95060,2686530
1544679,1545400
4336,230448
116662,190805
2600826,2882674
983498,983507
1042388,1168651
1535542,1760217
1685431,2630469
1114847,1163946
1170720,1668687
1006941,1034369
1332255,1755400
472392,1375449
574427,2934751
151572,559119
190524,2715781
22787,88735
457710,1056499
989389,1041983
1067048,1550054
119152,620930
374210,1035827
248844,1776071
346872,1151553
2357049,2574549
1991983,2276004
333217,2309761
486951,2448626
1682067,1839939
1681939,1720661
1128075,1797827
808459,1574837
730811,2094841
49653,552731
79077,220226
175333,231529
2708703,2709174
1785105,2662834
1262994,1673594
1896432,2835612
990819,1021073
990762,1092193
163173,591113
1030410,1664694
2470,141567
29353,782012
1239773,1289311
460701,1377325
87167,598550
377060,2267444
1015246,1717034
1874144,2071595
543597,2804942
799311,1950620
718957,2564517
1340584,2091728
57071,151431
356000,361167
1184559,1589812
452699,550368
468390,1013052
378513,409545
1098391,1599338
85191,98509
1347861,1932665
16681,603980
1633121,1757931
1045107,1554083
1618638,2677047
72525,326706
464861,1034647
2462296,2696271
1006647,1107944
1015388,1463074
43358,1032164
1001131,1002207
1061840,1734258
1347570,1459860
51762,116843
73418,320538
1914832,2365229
2539886,2677840
2464620,2930428
413112,642517
444712,859587
43805,1481478
2598291,2601261
985164,1039853
175666,1967330
1164158,1267230
351201,1850502
2032259,2360968
103568,530969
851080,2403828
480766,1987699
1037566,1042429
60771,554782
1961643,2156383
2256319,2932124
468767,1256825
83216,410892
988208,1041179
1062756,1694145
1984261,2589437
550872,666541
1021707,1350393
1327618,1448049
128984,190960
561084,2939860
1080980,1080988
142998,2547130
1257108,1758145
90948,678121
1800203,1846768
183416,211639
1979230,2243097
1365178,1626083
42738,1036724
