7496,3779626
288074,3432840
1450,185353
24295,1147187
6148,9266567
123030,8908720
257887,5720282
796663,4415364
89068,7051690
23026,1051130
4823611,5670475
1307465,2633866
505114,8763548
447741,5046111
568678,10220343
443687,1512139
3598024,4166455
2561,297181
628845,1502905
645019,1859731
7063105,7484629
780212,9783550
520726,4120308
195224,629661
4187,185740
850860,4184451
3403,1581341
21366,27106
72412,6827020
69445,3393133
1784881,4675550
511774,4121079
728179,1178849
504466,8765711
513309,644445
503426,5863641
3575718,8762941
526745,2922999
440275,1025367
122484,1130635
913362,1866969
63267,1109455
3480300,9890945
117958,1292194
134618,2338374
117829,2518392
111800,446232
3174444,5627735
284369,3332430
4014648,4014784
115283,115318
6952,4675050
409,1455349
3887,446162
44072,153816
141714,3113548
788441,9341043
251580,378325
280514,4759422
744039,6723436
2078325,2310314
155898,5589724
561985,933925
579435,1934284
414396,6533151
697972,5339753
195998,5041969
3685344,4120082
1428171,8889642
38436,4183568
2323,1852693
401826,1484358
45971,147241
56003,260490
516693,569024
2322,4809834
49570,140138
7678756,7855286
186361,6823543
17389,3624426
748046,3360937
85784,151325
991479,5799167
11749,1437264
3679,2936848
3402,4137797
673310,3006062
186347,2503243
9063,1319596
94590,3643942
3948694,6626661
234702,8276356
426323,525612
5994113,6023174
1194992,8790965
256860,490609
2124872,3117633
465221,8764430
4836995,5812951
15656,69086
47162,4674930
3911247,5471435
196142,1292980
2925947,3257328
110256,1487253
353953,766351
409404,1475885
48050,56545
486267,8764419
147092,8766847
4081775,10117096
7051,1161992
107038,1198502
135041,468709
95018,2884583
159855,4129793
534657,5611592
577407,10874355
32609,783981
593060,992689
508555,1132505
506747,8765684
1706368,5962034
71697,620121
133094,952982
1762826,4292000
8083063,8087350
837574,4375807
32171,2324929
5459705,5461523
33975,454913
1110325,10733006
54545,1829554
47575,7434346
629737,5712150
194821,222486
16159,7550890
825779,8765667
650548,3295841
827581,10347679
2671212,4671095
3277,1140515
132335,4196031
839782,9586415
195786,4417248
5542532,5542569
152892,8844242
93427,377738
404540,2062195
429226,1451187
55021,4229873
1156536,1436848
5340,1091830
38255,8765091
844829,8799991
86076,8812916
69014,3140990
854125,8765706
1458574,8765709
1504542,3477609
1225959,1780034
150124,1430786
1031438,3241530
25769,693156
505767,4912409
42608,857310
4434160,4631469
447806,1288534
294913,661993
22624,193998
712956,1246591
476716,5671983
78882,424531
707001,884157
196453,1159268
2041453,6975612
26849,4137297
619602,4402454
47350,9325497
23799,24656
788647,8995883
1319844,1784066
134418,134901
619681,1515936
44064,1023030
3137,1385601
388086,6619273
175567,5021494
194582,202871
203506,4706363
1018881,1147607
4988979,10296046
16270,621371
449047,1827769
31896,1175332
296304,2526494
64753,1459342
705861,1727068
2441411,4627459
52828,473287
4833043,6643923
195983,1851995
2887945,4724349
503632,8771840
755265,9245085
534,617840
48221,4410569
72439,441062
56668,433396
1186645,3905453
263530,1291800
1761646,2274004
1228097,8764804
797152,4561601
12890,4493706
417977,1385746
161600,209690
1806527,3275793
4340236,8765068
698688,3056395
1656168,6837901
152958,6645991
1762811,2939185
418402,1306114
122492,1313067
194930,6814949
625876,10880274
862521,3201218
1196029,4670480
539187,8765119
3285959,5537640
2960346,7487281
128627,1710488
606665,627824
1605202,2940347
7222367,7958824
26790,5037830
45785,1528239
14510,9065672
96564,464094
2893062,8073974
15387,1485749
1349110,5305283
47490,2179049
2134000,3128370
982666,4506013
4018,445521
483938,2084899
1660113,7098140
842866,8765358
2350337,2354211
30122,8218790
205641,1781904
6832596,9342957
175876,400448
16464,672442
92550,208407
1332383,1949553
452256,602806
71968,1239544
200408,1900121
425219,8762946
55567,219417
3054590,7703609
15744,16242
4716389,8768195
4853994,8900453
955727,1501390
868065,8763383
793936,10396508
4533543,8764415
199009,8883517
504829,10431257
4794045,9813267
216481,1065016
492247,2963894
55018,55779
186211,186314
1553527,8765348
5421029,5439621
3319163,8790291
554038,2498743
695762,841831
103389,4837603
116027,423288
148345,959582
54262,8558685
525586,9428742
13559,64416
240262,10491629
995791,8762942
2620692,2620699
4966657,7394917
1424,2840497
1590996,4138001
381218,491462
1347949,9120264
337126,696620
25659,2777614
1217956,1940222
1692109,1967612
44398,47344
23539,2501141
629657,3432943
25048,2092454
510280,9556650
2910724,3146664
4862060,4862064
146640,1020132
2324714,3030530
7220298,7637564
187563,746680
95673,8765001
151666,166932
439035,528403
270284,1221868
22575,22787
677347,2280533
10680,16835
516709,5447370
13952,1517430
269730,3238450
515398,8766692
1719156,7280167
1305658,1501297
195362,1609087
2091876,2091879
1199993,3378867
10192,1379863
4358998,8762945
2942612,9783012
151628,411754
905911,1376107
4528,2778492
827413,5828116
92577,185918
294603,3056305
119014,620490
153581,1017038
16201,2185561
48017,5479294
1503321,7576446
8900,640916
929218,947057
7743,152890
2493519,2763098
281690,1163645
172251,550093
55230,117986
274438,4997557
14176,115789
147407,376409
213358,1208582
907233,3089389
96676,97219
625915,2565077
45458,91742
1244798,1934491
135372,135381
543852,820244
3320566,6863627
35281,431738
1685530,2117972
496203,9107019
4146933,7804927
515694,5827322
6688,488235
45877,8826880
640755,1753125
103390,3374064
888168,8766442
20915,215102
2381779,8646731
216829,1664190
3364,194602
206643,3307093
252848,1628806
45957,2030682
374689,2876195
389649,6959700
508897,561186
1528439,1535327
269842,551896
22036,8762962
1232090,3087615
300591,516737
3074043,3081422
645049,2208215
430071,1805261
2116374,2649419
1360582,2137882
253327,575029
132075,6756089
89172,7257421
8528,2282104
7292719,7571149
66732,295979
1605598,5494435
1090010,4396792
733659,1377203
149351,8766824
214487,2583081
134700,9133692
443971,1153958
47869,1239089
621804,1511706
1693,1424588
286500,496646
1852310,2170868
1688315,2046905
85716,124907
3497344,8773989
1390733,3216958
6286,4860789
780349,1229299
31773,1846247
1784528,8657299
79441,695279
620530,2174732
1068791,1614315
12019,72413
33553,1635619
16823,827472
1290918,2647955
493247,1379356
1279676,1748358
609706,1102262
1539372,1539471
495836,1753610
1131877,2433566
175441,2663976
7075087,8357908
38581,248493
429311,3296431
1011718,1078752
1323275,2766926
146360,3624221
15664,1182981
13576,402067
15774,1663405
970203,1041104
854201,1548391
76376,1510464
59302,640679
2356190,10261589
624788,3640330
56669,4189273
550226,2388266
118148,7378642
1099270,8763470
2848344,2856719
574659,9987883
143928,567800
151694,263344
3278773,3353845
1867258,9084698
149686,2494941
4356857,8850831
252601,1120218
379623,697977
384554,1443412
133389,8975389
26845,1563167
33948,680135
259580,1198601
845999,2088964
1960369,4778637
174968,4900971
1933834,8848276
4317,4672
53881,1145126
148932,5982850
607887,8765129
1097157,1106595
8121005,8187859
