987,5848
226,7069
897,5394
1598,4793
2026,4555
2186,4314
2779,3491
988,1229
1996,3692
1103,2398
675,6405
893,3258
487,2845
1886,2064
4261,6265
5610,6038
2080,5898
2044,6611
4015,6787
2101,5252
94,4681
2316,3031
3906,6863
23,4748
1740,1773
2371,1360
6643,6961
5674,879
6993,5389
166,1544
792,2403
2484,2740
6385,4280
1482,2300
3467,3801
581,2562
667,6357
1883,6077
6191,3412
2799,5041
5345,3220
2726,4818
684,2481
737,5338
995,6183
178,4707
2670,3763
451,6782
4895,6631
2106,3783
688,2781
93,2469
1924,2635
2721,6788
1812,6941
423,2204
5104,4090
2695,6836
7021,5792
2158,1926
4053,5652
2987,5969
2179,5854
2333,5870
2451,4065
3830,2501
1066,1789
6894,6892
1334,6750
1342,6735
5053,6634
912,2061
2993,1904
2036,6358
1213,2480
2180,2447
3075,5100
2275,4242
1292,5580
2663,4173
728,3771
3625,5520
3591,4949
2466,4771
1542,4374
5746,4281
6363,5703
4444,4534
1869,6759
1971,6262
343,974
5842,6702
1591,6524
4200,5160
541,4305
1181,5366
885,4703
383,1721
2614,3198
1294,5197
6375,6621
261,1146
4445,5085
1056,2505
5453,5920
322,6623
3181,6676
3399,3871
5911,3725
1955,2764
6094,2381
710,5730
6059,5276
113,449
6716,6480
640,2990
2074,1699
3401,4383
3739,6198
1809,4628
507,1083
4196,6206
2038,5263
6136,3679
3268,6651
2825,5192
2002,2590
6898,5301
996,1268
689,4076
1165,3886
384,5228
5039,6588
6802,2416
2021,5436
430,4141
2184,4278
6737,7033
2748,7011
6521,4897
1457,4304
6709,6491
365,3325
368,4801
452,4524
694,2213
259,945
920,7119
652,5428
2728,6467
1283,2098
5038,6497
5813,6074
1829,2429
3302,4377
1855,2057
60,6280
5001,5006
3148,6374
941,1765
1151,5819
446,5768
1413,6661
3702,3175
2858,4561
3765,4721
1987,5831
1226,899
3577,5139
341,360
2580,2088
2668,5007
683,3160
2203,3925
1089,4709
702,6530
4943,4168
1414,6755
1527,5320
1512,3855
3020,4591
198,4256
4087,2626
345,4151
1981,2215
4614,6273
1861,2586
75,6137
1382,3668
608,5763
2654,2738
1849,4639
3706,4397
2732,2817
719,492
7029,6804
2387,863
2977,4230
3696,4140
358,6030
5976,7108
1148,6042
338,1781
5516,4203
1846,3777
924,1523
2079,3068
2588,5205
2066,972
448,3210
3747,5931
2849,6054
2722,6234
5417,7084
3285,5775
2714,6056
2448,6039
5871,6542
5448,6411
1629,2331
4310,6914
5761,6004
3225,2932
2887,6917
4016,5170
2967,4292
6033,6504
4202,4884
1402,5027
191,5209
3842,2928
456,3762
860,5224
182,1536
6747,6995
6723,7054
1173,4538
1637,2963
1270,7003
5741,6168
5229,5903
4375,7120
5912,5945
3703,4902
5591,432
777,1503
410,4025
2254,7055
1163,2918
6812,5555
1684,759
6553,3418
2439,6562
5888,7065
2174,6114
532,900
6145,3275
2660,4406
5262,5919
3863,4698
65,577
793,2757
1820,5825
1169,5946
3743,5412
2982,5934
596,4098
3654,2345
5362,3371
1936,3646
2436,4001
553,5714
364,4652
112,6223
2348,6564
466,542
4191,5710
200,3320
4116,3322
5255,1164
3392,4632
2719,4330
428,6990
3681,6838
574,4530
386,3173
1437,4283
2247,6014
2329,5881
3619,6820
2086,6458
4575,6832
935,2009
6925,5460
77,5566
2201,1551
4816,5344
489,5404
1961,4702
49,538
5659,6579
4028,5364
165,4436
3709,5804
2277,3574
81,4190
441,2577
3927,1963
1638,2170
3245,681
3643,3982
3098,3852
1627,2822
4109,3663
170,1138
858,2321
676,5340
1400,6205
1995,6944
399,775
2913,5387
2049,6050
3508,5146
5191,6147
1411,4004
672,2323
465,4685
1404,5309
1683,6887
665,5348
3269,6343
3815,5064
2400,6048
631,3104
646,6901
1654,6627
2352,3846
9,474
26,5033
363,6719
5289,5967
1203,1170
5305,5419
150,2195
2270,5328
1603,4660
176,4356
4513,5312
1970,5296
5702,1059
1787,5857
1715,4319
2712,7045
4100,6237
952,5052
3694,5322
2774,3867
5059,2573
864,1149
877,5852
4032,6991
1762,5298
1524,3647
85,5446
986,2934
6436,6666
2450,5697
790,3656
24,2506
1121,3041
4915,2153
3633,4335
4426,5269
1717,1237
1142,1709
637,669
3064,7043
3209,3533
1949,6113
3332,5377
2281,5105
282,4460
6419,5952
2792,6064
2809,2838
2089,4890
3580,5069
1445,4274
2547,3722
2523,1890
1429,5890
370,2128
2014,4114
4850,5402
5811,6254
3948,57
5204,6482
5812,6778
280,5565
1190,1723
2529,2832
5051,5487
1958,6955
607,1328
485,6889
2091,6067
6339,4948
2402,6239
2720,4097
2492,3005
4181,6253
2096,5627
402,2975
4559,4565
4013,4213
1679,5467
1049,2599
48,6569
4800,4307
156,6346
6471,3902
2054,4732
4523,7066
3455,6007
1622,1316
3424,6664
1345,3110
3189,6406
815,6682
4347,6431
3651,7046
1158,6169
1199,5138
3237,3438
1993,4174
6211,3749
1416,6498
2130,2047
6315,2087
1583,6808
2085,2409
3688,6322
1107,2960
3699,4601
483,5495
73,1009
340,7068
326,3910
1029,2365
6481,3471
2999,3141
622,2161
2126,3900
1517,4482
2548,6803
1144,6922
780,1576
831,6632
1451,3995
4434,6272
4494,6455
1659,2735
650,1321
965,3680
6776,491
4071,4380
3042,3921
3230,4809
219,2744
2251,6424
5454,6960
294,2646
6567,5802
2543,2705
30,372
2034,4970
3016,5208
1560,756
124,4691
6550,7012
2550,6135
6236,6968
1803,4647
2565,6513
546,5324
5979,3200
1161,5406
91,4621
2941,3199
1808,7013
527,5002
1799,6931
390,609
2805,5485
888,4382
3756,6888
2171,2228
4798,6974
480,560
3847,5451
744,4510
352,6485
807,739
2322,764
253,1615
1295,6546
1695,1051
2278,7051
570,2330
2168,6660
2605,2824
436,5478
5452,2713
3368,4425
5859,963
3482,5829
6565,4912
2262,6380
6150,6270
1276,5304
4791,5253
4718,6853
2479,3097
5781,7070
2872,3744
1088,2476
3238,3839
216,3586
433,4244
458,6422
4478,4267
146,6182
2895,3535
268,1477
275,3996
3652,4240
811,2683
4018,5393
4699,5726
4636,5017
161,2033
3790,5985
1185,5101
5611,6793
3486,2423
666,2828
799,5718
4108,5492
4569,5738
1033,4760
2513,5246
1871,6209
932,4774
5973,6192
859,3414
1425,3096
2581,3300
6533,6952
2150,5333
1692,6921
4130,5307
2747,4568
1882,4107
1191,4979
4624,6335
5879,6871
569,5070
1390,6415
4863,5538
3824,7018
400,5079
2910,3618
745,6969
4265,6326
2661,5530
1726,6152
5132,5993
2989,4185
700,1003
2767,5061
2834,4365
2490,4602
3642,3897
4973,4715
3524,6810
493,3088
2886,7042
6566,6903
1046,4188
6870,4679
5909,3087
339,5360
3450,6900
6667,5014
1568,4052
1483,3650
3243,5569
2212,5577
3338,5996
3941,5772
291,416
3833,4509
243,4508
641,6962
1481,3278
1497,2907
1113,2931
204,3795
4937,4209
3838,5511
624,1175
4725,2899
537,6026
2444,2507
1844,2143
130,1529
6792,3912
3682,5960
2557,3076
1312,3818
1306,6091
4264,6858
147,4219
2325,7075
732,1254
397,966
947,2503
1086,3970
6435,4920
4620,5466
2857,4689
1896,3329
4819,7053
5251,2540
2538,6484
1232,4930
2253,5162
3596,606
5966,6202
502,1433
2257,6413
4328,5684
2218,4956
1590,2187
2727,6095
5390,6221
3731,3819
3967,4611
3169,3991
5024,3276
6140,7112
3630,6448
2555,1584
6225,4027
2692,4262
126,3564
1980,6367
3084,5683
2460,3746
133,5576
1067,5354
6867,6883
5937,5947
3858,7030
6615,7038
43,2428
414,547
4387,5325
3520,5810
946,5292
5732,6972
620,3856
772,2628
3936,5711
832,2551
2879,6244
373,5537
5130,6432
2415,5163
1618,3624
3728,6101
201,3262
3091,6022
2796,3691
